"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/02/2020","AQS","250250044","1","43","ppb","41","VON HILLERN ST","21","88.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/03/2020","AQS","250250044","1","32","ppb","30","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/04/2020","AQS","250250044","1","19","ppb","18","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/05/2020","AQS","250250044","1","44","ppb","42","VON HILLERN ST","21","88.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/06/2020","AQS","250250044","1","47","ppb","44","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/07/2020","AQS","250250044","1","14","ppb","13","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/08/2020","AQS","250250044","1","43","ppb","41","VON HILLERN ST","21","88.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/09/2020","AQS","250250044","1","38","ppb","36","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/10/2020","AQS","250250044","1","25","ppb","24","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/11/2020","AQS","250250044","1","22","ppb","21","VON HILLERN ST","21","88.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/12/2020","AQS","250250044","1","34","ppb","32","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/13/2020","AQS","250250044","1","23","ppb","22","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/14/2020","AQS","250250044","1","13","ppb","12","VON HILLERN ST","21","88.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/15/2020","AQS","250250044","1","16","ppb","15","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/16/2020","AQS","250250044","1","24","ppb","23","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/17/2020","AQS","250250044","1","30","ppb","28","VON HILLERN ST","21","88.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/19/2020","AQS","250250044","1","15","ppb","14","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/20/2020","AQS","250250044","1","26","ppb","25","VON HILLERN ST","21","88.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/21/2020","AQS","250250044","1","12","ppb","11","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/22/2020","AQS","250250044","1","17","ppb","16","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/23/2020","AQS","250250044","1","27","ppb","25","VON HILLERN ST","21","88.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/24/2020","AQS","250250044","1","22","ppb","21","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/25/2020","AQS","250250044","1","13","ppb","12","VON HILLERN ST","23","96.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/26/2020","AQS","250250044","1","25","ppb","24","VON HILLERN ST","21","88.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/27/2020","AQS","250250044","1","25","ppb","24","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/28/2020","AQS","250250044","1","41","ppb","39","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/29/2020","AQS","250250044","1","7","ppb","7","VON HILLERN ST","21","88.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/30/2020","AQS","250250044","1","10","ppb","9","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/31/2020","AQS","250250044","1","30","ppb","28","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/01/2020","AQS","250250044","1","32","ppb","30","VON HILLERN ST","21","88.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/02/2020","AQS","250250044","1","17","ppb","16","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/03/2020","AQS","250250044","1","23","ppb","22","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/04/2020","AQS","250250044","1","7","ppb","7","VON HILLERN ST","21","88.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/05/2020","AQS","250250044","1","19","ppb","18","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/06/2020","AQS","250250044","1","29","ppb","27","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/07/2020","AQS","250250044","1","26","ppb","25","VON HILLERN ST","21","88.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/08/2020","AQS","250250044","1","29","ppb","27","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/09/2020","AQS","250250044","1","21","ppb","20","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/10/2020","AQS","250250044","1","13","ppb","12","VON HILLERN ST","21","88.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/11/2020","AQS","250250044","1","11","ppb","10","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/12/2020","AQS","250250044","1","28","ppb","26","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/13/2020","AQS","250250044","1","12","ppb","11","VON HILLERN ST","21","88.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/14/2020","AQS","250250044","1","13","ppb","12","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/15/2020","AQS","250250044","1","37","ppb","35","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/16/2020","AQS","250250044","1","25","ppb","24","VON HILLERN ST","21","88.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/17/2020","AQS","250250044","1","17","ppb","16","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/18/2020","AQS","250250044","1","25","ppb","24","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/19/2020","AQS","250250044","1","22","ppb","21","VON HILLERN ST","21","88.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/20/2020","AQS","250250044","1","39","ppb","37","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/21/2020","AQS","250250044","1","40","ppb","38","VON HILLERN ST","22","92.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/22/2020","AQS","250250044","1","13","ppb","12","VON HILLERN ST","21","88.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/23/2020","AQS","250250044","1","31","ppb","29","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/24/2020","AQS","250250044","1","47","ppb","44","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/25/2020","AQS","250250044","1","37","ppb","35","VON HILLERN ST","21","88.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/26/2020","AQS","250250044","1","23","ppb","22","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/27/2020","AQS","250250044","1","8","ppb","8","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/28/2020","AQS","250250044","1","23","ppb","22","VON HILLERN ST","21","88.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/29/2020","AQS","250250044","1","37","ppb","35","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/30/2020","AQS","250250044","1","8","ppb","8","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"05/01/2020","AQS","250250044","1","33","ppb","31","VON HILLERN ST","21","88.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"05/02/2020","AQS","250250044","1","30","ppb","28","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"05/03/2020","AQS","250250044","1","21","ppb","20","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"05/04/2020","AQS","250250044","1","23","ppb","22","VON HILLERN ST","21","88.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"05/05/2020","AQS","250250044","1","15","ppb","14","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"05/06/2020","AQS","250250044","1","33","ppb","31","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"05/07/2020","AQS","250250044","1","26","ppb","25","VON HILLERN ST","21","88.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"05/08/2020","AQS","250250044","1","14","ppb","13","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"05/09/2020","AQS","250250044","1","10","ppb","9","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"05/10/2020","AQS","250250044","1","22","ppb","21","VON HILLERN ST","21","88.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"05/11/2020","AQS","250250044","1","26","ppb","25","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"05/12/2020","AQS","250250044","1","12","ppb","11","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"05/13/2020","AQS","250250044","1","18","ppb","17","VON HILLERN ST","21","88.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"05/14/2020","AQS","250250044","1","24","ppb","23","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"05/15/2020","AQS","250250044","1","19","ppb","18","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"05/16/2020","AQS","250250044","1","11","ppb","10","VON HILLERN ST","21","88.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"05/17/2020","AQS","250250044","1","9","ppb","8","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"05/18/2020","AQS","250250044","1","28","ppb","26","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"05/19/2020","AQS","250250044","1","11","ppb","10","VON HILLERN ST","21","88.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"05/20/2020","AQS","250250044","1","15","ppb","14","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"05/21/2020","AQS","250250044","1","19","ppb","18","VON HILLERN ST","21","88.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"05/22/2020","AQS","250250044","1","13","ppb","12","VON HILLERN ST","21","88.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"05/23/2020","AQS","250250044","1","10","ppb","9","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"05/24/2020","AQS","250250044","1","6","ppb","6","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"05/25/2020","AQS","250250044","1","5","ppb","5","VON HILLERN ST","21","88.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"05/26/2020","AQS","250250044","1","17","ppb","16","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"05/27/2020","AQS","250250044","1","11","ppb","10","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"05/28/2020","AQS","250250044","1","9","ppb","8","VON HILLERN ST","21","88.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"05/29/2020","AQS","250250044","1","10","ppb","9","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"05/30/2020","AQS","250250044","1","15","ppb","14","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"05/31/2020","AQS","250250044","1","8","ppb","8","VON HILLERN ST","21","88.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"06/01/2020","AQS","250250044","1","16","ppb","15","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"06/02/2020","AQS","250250044","1","25","ppb","24","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"06/03/2020","AQS","250250044","1","20","ppb","19","VON HILLERN ST","21","88.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"06/04/2020","AQS","250250044","1","23","ppb","22","VON HILLERN ST","23","96.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"06/05/2020","AQS","250250044","1","24","ppb","23","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"06/06/2020","AQS","250250044","1","14","ppb","13","VON HILLERN ST","21","88.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"06/07/2020","AQS","250250044","1","15","ppb","14","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"06/08/2020","AQS","250250044","1","29","ppb","27","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"06/10/2020","AQS","250250044","1","14","ppb","13","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"06/11/2020","AQS","250250044","1","11","ppb","10","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"06/13/2020","AQS","250250044","1","10","ppb","9","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"06/14/2020","AQS","250250044","1","13","ppb","12","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"06/15/2020","AQS","250250044","1","15","ppb","14","VON HILLERN ST","21","88.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"06/16/2020","AQS","250250044","1","21","ppb","20","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"06/17/2020","AQS","250250044","1","27","ppb","25","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"06/18/2020","AQS","250250044","1","11","ppb","10","VON HILLERN ST","21","88.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"06/19/2020","AQS","250250044","1","10","ppb","9","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"06/20/2020","AQS","250250044","1","8","ppb","8","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"06/21/2020","AQS","250250044","1","13","ppb","12","VON HILLERN ST","21","88.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"06/22/2020","AQS","250250044","1","8","ppb","8","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"06/23/2020","AQS","250250044","1","16","ppb","15","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"06/24/2020","AQS","250250044","1","22","ppb","21","VON HILLERN ST","21","88.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"06/25/2020","AQS","250250044","1","20","ppb","19","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"06/26/2020","AQS","250250044","1","22","ppb","21","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"06/27/2020","AQS","250250044","1","15","ppb","14","VON HILLERN ST","21","88.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"06/28/2020","AQS","250250044","1","14","ppb","13","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"06/29/2020","AQS","250250044","1","30","ppb","28","VON HILLERN ST","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"06/30/2020","AQS","250250044","1","14","ppb","13","VON HILLERN ST","21","88.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"01/01/2020","AQS","330150018","2","3.8","ppb","3","MOOSEHILL SCHOOL","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"01/02/2020","AQS","330150018","2","14","ppb","13","MOOSEHILL SCHOOL","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
