"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"09/16/2020","AirNow","250250042","1","0.032","ppm","30","DUDLEY SQUARE ROXBURY","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/17/2020","AirNow","250250042","1","0.042","ppm","39","DUDLEY SQUARE ROXBURY","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/18/2020","AirNow","250250042","1","0.025","ppm","23","DUDLEY SQUARE ROXBURY","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/19/2020","AirNow","250250042","1","0.028","ppm","26","DUDLEY SQUARE ROXBURY","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/20/2020","AirNow","250250042","1","0.027","ppm","25","DUDLEY SQUARE ROXBURY","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/21/2020","AirNow","250250042","1","0.024","ppm","22","DUDLEY SQUARE ROXBURY","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/22/2020","AirNow","250250042","1","0.033","ppm","31","DUDLEY SQUARE ROXBURY","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/23/2020","AirNow","250250042","1","0.04","ppm","37","DUDLEY SQUARE ROXBURY","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/24/2020","AirNow","250250042","1","0.037","ppm","34","DUDLEY SQUARE ROXBURY","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/25/2020","AirNow","250250042","1","0.033","ppm","31","DUDLEY SQUARE ROXBURY","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/26/2020","AirNow","250250042","1","0.049","ppm","45","DUDLEY SQUARE ROXBURY","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/27/2020","AirNow","250250042","1","0.034","ppm","31","DUDLEY SQUARE ROXBURY","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/29/2020","AirNow","250250042","1","0.029","ppm","27","DUDLEY SQUARE ROXBURY","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/30/2020","AirNow","250250042","1","0.033","ppm","31","DUDLEY SQUARE ROXBURY","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/01/2020","AirNow","250250042","1","0.035","ppm","32","DUDLEY SQUARE ROXBURY","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/02/2020","AirNow","250250042","1","0.023","ppm","21","DUDLEY SQUARE ROXBURY","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/03/2020","AirNow","250250042","1","0.031","ppm","29","DUDLEY SQUARE ROXBURY","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/04/2020","AirNow","250250042","1","0.032","ppm","30","DUDLEY SQUARE ROXBURY","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/05/2020","AirNow","250250042","1","0.024","ppm","22","DUDLEY SQUARE ROXBURY","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/06/2020","AirNow","250250042","1","0.036","ppm","33","DUDLEY SQUARE ROXBURY","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/07/2020","AirNow","250250042","1","0.042","ppm","39","DUDLEY SQUARE ROXBURY","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/08/2020","AirNow","250250042","1","0.026","ppm","24","DUDLEY SQUARE ROXBURY","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/09/2020","AirNow","250250042","1","0.027","ppm","25","DUDLEY SQUARE ROXBURY","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/10/2020","AirNow","250250042","1","0.042","ppm","39","DUDLEY SQUARE ROXBURY","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/11/2020","AirNow","250250042","1","0.027","ppm","25","DUDLEY SQUARE ROXBURY","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/12/2020","AirNow","250250042","1","0.027","ppm","25","DUDLEY SQUARE ROXBURY","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/13/2020","AirNow","250250042","1","0.024","ppm","22","DUDLEY SQUARE ROXBURY","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/14/2020","AirNow","250250042","1","0.03","ppm","28","DUDLEY SQUARE ROXBURY","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/15/2020","AirNow","250250042","1","0.048","ppm","44","DUDLEY SQUARE ROXBURY","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/16/2020","AirNow","250250042","1","0.028","ppm","26","DUDLEY SQUARE ROXBURY","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/17/2020","AirNow","250250042","1","0.026","ppm","24","DUDLEY SQUARE ROXBURY","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/18/2020","AirNow","250250042","1","0.032","ppm","30","DUDLEY SQUARE ROXBURY","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/19/2020","AirNow","250250042","1","0.027","ppm","25","DUDLEY SQUARE ROXBURY","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/20/2020","AirNow","250250042","1","0.024","ppm","22","DUDLEY SQUARE ROXBURY","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/21/2020","AirNow","250250042","1","0.018","ppm","17","DUDLEY SQUARE ROXBURY","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/22/2020","AirNow","250250042","1","0.021","ppm","19","DUDLEY SQUARE ROXBURY","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/23/2020","AirNow","250250042","1","0.026","ppm","24","DUDLEY SQUARE ROXBURY","23","96.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/01/2020","AQS","330150014","1","0.027","ppm","25","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/02/2020","AQS","330150014","1","0.029","ppm","27","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/03/2020","AQS","330150014","1","0.012","ppm","11","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/04/2020","AQS","330150014","1","0.028","ppm","26","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/05/2020","AQS","330150014","1","0.033","ppm","31","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/06/2020","AQS","330150014","1","0.029","ppm","27","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/07/2020","AQS","330150014","1","0.033","ppm","31","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/08/2020","AQS","330150014","1","0.032","ppm","30","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/09/2020","AQS","330150014","1","0.031","ppm","29","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/10/2020","AQS","330150014","1","0.028","ppm","26","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/11/2020","AQS","330150014","1","0.038","ppm","35","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/12/2020","AQS","330150014","1","0.027","ppm","25","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/13/2020","AQS","330150014","1","0.023","ppm","21","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/14/2020","AQS","330150014","1","0.021","ppm","19","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/15/2020","AQS","330150014","1","0.02","ppm","19","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/16/2020","AQS","330150014","1","0.031","ppm","29","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/17/2020","AQS","330150014","1","0.035","ppm","32","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/18/2020","AQS","330150014","1","0.034","ppm","31","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/19/2020","AQS","330150014","1","0.03","ppm","28","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/20/2020","AQS","330150014","1","0.034","ppm","31","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/21/2020","AQS","330150014","1","0.033","ppm","31","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/22/2020","AQS","330150014","1","0.032","ppm","30","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/23/2020","AQS","330150014","1","0.028","ppm","26","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/24/2020","AQS","330150014","1","0.033","ppm","31","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/25/2020","AQS","330150014","1","0.041","ppm","38","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/26/2020","AQS","330150014","1","0.03","ppm","28","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/27/2020","AQS","330150014","1","0.022","ppm","20","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/28/2020","AQS","330150014","1","0.036","ppm","33","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/29/2020","AQS","330150014","1","0.038","ppm","35","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/30/2020","AQS","330150014","1","0.035","ppm","32","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/31/2020","AQS","330150014","1","0.028","ppm","26","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"02/01/2020","AQS","330150014","1","0.022","ppm","20","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"02/02/2020","AQS","330150014","1","0.029","ppm","27","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"02/03/2020","AQS","330150014","1","0.027","ppm","25","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"02/04/2020","AQS","330150014","1","0.03","ppm","28","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"02/05/2020","AQS","330150014","1","0.034","ppm","31","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"02/06/2020","AQS","330150014","1","0.033","ppm","31","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"02/07/2020","AQS","330150014","1","0.03","ppm","28","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"02/08/2020","AQS","330150014","1","0.036","ppm","33","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"02/09/2020","AQS","330150014","1","0.035","ppm","32","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"02/10/2020","AQS","330150014","1","0.032","ppm","30","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"02/11/2020","AQS","330150014","1","0.025","ppm","23","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"02/12/2020","AQS","330150014","1","0.036","ppm","33","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"02/13/2020","AQS","330150014","1","0.027","ppm","25","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"02/14/2020","AQS","330150014","1","0.034","ppm","31","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"02/15/2020","AQS","330150014","1","0.034","ppm","31","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"02/16/2020","AQS","330150014","1","0.03","ppm","28","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"02/17/2020","AQS","330150014","1","0.039","ppm","36","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"02/18/2020","AQS","330150014","1","0.038","ppm","35","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"02/19/2020","AQS","330150014","1","0.038","ppm","35","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"02/20/2020","AQS","330150014","1","0.037","ppm","34","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"02/21/2020","AQS","330150014","1","0.037","ppm","34","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"02/22/2020","AQS","330150014","1","0.041","ppm","38","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"02/23/2020","AQS","330150014","1","0.041","ppm","38","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"02/24/2020","AQS","330150014","1","0.04","ppm","37","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"02/25/2020","AQS","330150014","1","0.033","ppm","31","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"02/26/2020","AQS","330150014","1","0.045","ppm","42","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"02/27/2020","AQS","330150014","1","0.042","ppm","39","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"02/28/2020","AQS","330150014","1","0.039","ppm","36","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"02/29/2020","AQS","330150014","1","0.036","ppm","33","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/01/2020","AQS","330150014","1","0.036","ppm","33","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/02/2020","AQS","330150014","1","0.044","ppm","41","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/03/2020","AQS","330150014","1","0.045","ppm","42","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/04/2020","AQS","330150014","1","0.04","ppm","37","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/05/2020","AQS","330150014","1","0.038","ppm","35","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/06/2020","AQS","330150014","1","0.041","ppm","38","PORTSMOUTH - PEIRCE ISLAND","13","76.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/07/2020","AQS","330150014","1","0.042","ppm","39","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/08/2020","AQS","330150014","1","0.042","ppm","39","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/09/2020","AQS","330150014","1","0.046","ppm","43","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/10/2020","AQS","330150014","1","0.037","ppm","34","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/11/2020","AQS","330150014","1","0.038","ppm","35","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/12/2020","AQS","330150014","1","0.038","ppm","35","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/13/2020","AQS","330150014","1","0.039","ppm","36","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/14/2020","AQS","330150014","1","0.039","ppm","36","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/15/2020","AQS","330150014","1","0.045","ppm","42","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/16/2020","AQS","330150014","1","0.042","ppm","39","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/17/2020","AQS","330150014","1","0.038","ppm","35","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/18/2020","AQS","330150014","1","0.042","ppm","39","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/19/2020","AQS","330150014","1","0.041","ppm","38","PORTSMOUTH - PEIRCE ISLAND","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
