"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/29/2020","AQS","250250042","1","0.5","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"03/30/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"03/31/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"04/01/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"04/02/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"04/03/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"04/04/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"04/05/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"04/06/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"04/07/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"04/08/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","22","92.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"04/09/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"04/10/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","23","96.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"04/11/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"04/12/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"04/13/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"04/14/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"04/15/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"04/16/2020","AQS","250250042","1","0.8","ppb","0","DUDLEY SQUARE ROXBURY","22","92.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"04/17/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"04/18/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"04/19/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"04/20/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"04/21/2020","AQS","250250042","1","0.8","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"04/22/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"04/23/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"04/24/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"04/25/2020","AQS","250250042","1","0.8","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"04/26/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"04/27/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","18","75.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"04/28/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"04/29/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"04/30/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"05/01/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"05/02/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"05/03/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"05/04/2020","AQS","250250042","1","0.8","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"05/05/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"05/06/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"05/07/2020","AQS","250250042","1","1.1","ppb","1","DUDLEY SQUARE ROXBURY","22","92.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"05/08/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"05/09/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"05/10/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"05/11/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"05/12/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"05/13/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"05/14/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"05/15/2020","AQS","250250042","1","0.8","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"05/16/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"05/17/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"05/18/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"05/20/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"05/21/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"05/22/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"05/23/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"05/24/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"05/25/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"05/26/2020","AQS","250250042","1","0.9","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"05/27/2020","AQS","250250042","1","0.8","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"05/28/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"05/29/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"05/30/2020","AQS","250250042","1","0.8","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"05/31/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/01/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/02/2020","AQS","250250042","1","0.8","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/03/2020","AQS","250250042","1","0.9","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/04/2020","AQS","250250042","1","0.9","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/05/2020","AQS","250250042","1","0.8","ppb","0","DUDLEY SQUARE ROXBURY","18","75.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/06/2020","AQS","250250042","1","0.8","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/07/2020","AQS","250250042","1","0.8","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/08/2020","AQS","250250042","1","0.8","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/09/2020","AQS","250250042","1","1.1","ppb","1","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/10/2020","AQS","250250042","1","0.8","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/11/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/12/2020","AQS","250250042","1","0.8","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/13/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/14/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/15/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/16/2020","AQS","250250042","1","1","ppb","1","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/17/2020","AQS","250250042","1","0.9","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/18/2020","AQS","250250042","1","0.8","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/19/2020","AQS","250250042","1","0.8","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/20/2020","AQS","250250042","1","0.8","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/21/2020","AQS","250250042","1","1.9","ppb","1","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/22/2020","AQS","250250042","1","0.8","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/23/2020","AQS","250250042","1","0.9","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/24/2020","AQS","250250042","1","1","ppb","1","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/25/2020","AQS","250250042","1","1.1","ppb","1","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/26/2020","AQS","250250042","1","1","ppb","1","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/27/2020","AQS","250250042","1","0.9","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/28/2020","AQS","250250042","1","0.8","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/29/2020","AQS","250250042","1","0.8","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/30/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/01/2020","AQS","330150014","1","1.6","ppb","1","PORTSMOUTH - PEIRCE ISLAND","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/02/2020","AQS","330150014","1","1.5","ppb","1","PORTSMOUTH - PEIRCE ISLAND","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/03/2020","AQS","330150014","1","1.8","ppb","1","PORTSMOUTH - PEIRCE ISLAND","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/04/2020","AQS","330150014","1","1.8","ppb","1","PORTSMOUTH - PEIRCE ISLAND","23","96.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/05/2020","AQS","330150014","1","2.2","ppb","3","PORTSMOUTH - PEIRCE ISLAND","23","96.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/06/2020","AQS","330150014","1","2.4","ppb","3","PORTSMOUTH - PEIRCE ISLAND","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/07/2020","AQS","330150014","1","2.2","ppb","3","PORTSMOUTH - PEIRCE ISLAND","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/08/2020","AQS","330150014","1","2.8","ppb","3","PORTSMOUTH - PEIRCE ISLAND","22","92.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/09/2020","AQS","330150014","1","3","ppb","4","PORTSMOUTH - PEIRCE ISLAND","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/10/2020","AQS","330150014","1","2.1","ppb","3","PORTSMOUTH - PEIRCE ISLAND","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/11/2020","AQS","330150014","1","2.8","ppb","3","PORTSMOUTH - PEIRCE ISLAND","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/12/2020","AQS","330150014","1","2.2","ppb","3","PORTSMOUTH - PEIRCE ISLAND","22","92.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/13/2020","AQS","330150014","1","1.5","ppb","1","PORTSMOUTH - PEIRCE ISLAND","23","96.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/14/2020","AQS","330150014","1","2","ppb","3","PORTSMOUTH - PEIRCE ISLAND","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/15/2020","AQS","330150014","1","1.8","ppb","1","PORTSMOUTH - PEIRCE ISLAND","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/16/2020","AQS","330150014","1","3.1","ppb","4","PORTSMOUTH - PEIRCE ISLAND","23","96.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/17/2020","AQS","330150014","1","2.1","ppb","3","PORTSMOUTH - PEIRCE ISLAND","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/18/2020","AQS","330150014","1","3.2","ppb","4","PORTSMOUTH - PEIRCE ISLAND","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/19/2020","AQS","330150014","1","3.1","ppb","4","PORTSMOUTH - PEIRCE ISLAND","23","96.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/20/2020","AQS","330150014","1","3","ppb","4","PORTSMOUTH - PEIRCE ISLAND","23","96.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/21/2020","AQS","330150014","1","3.5","ppb","4","PORTSMOUTH - PEIRCE ISLAND","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/22/2020","AQS","330150014","1","3.4","ppb","4","PORTSMOUTH - PEIRCE ISLAND","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
